Ag�ncia Nacional de �guas - ANA
Superintend�ncia de Gest�o da Rede Hidrometeorol�gica-SGH
Sistema de Informa��es Hidrol�gicas - Vers�o WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluvi�metro, 2 = Pluvi�grafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restri��es da consulta:
C�digo da Esta��o:2346353


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
2346353;1;01/11/1984;1;"27,5";"78,5";12;12;1;1;1;"0,0";0;"0,3";"0,0";"3,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"8,6";"4,5";"27,5";"4,7";"0,5";"0,0";"0,0";"0,0";"1,1";"0,0";"0,4";"4,7";"0,2";"0,0";"0,0";"0,0";"22,9";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2346353;1;01/10/1984;1;"7,7";"11,0";19;4;1;1;1;"0,0";0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,9";"7,7";"1,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2346353;1;01/09/1984;1;"40,9";"131,6";21;9;1;1;1;"0,0";0;"0,0";"0,1";"0,0";"0,0";"0,0";"0,0";"6,2";"4,6";"17,7";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"13,9";"40,9";"0,0";"0,0";"0,0";"0,0";"11,4";"35,2";"1,6";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2346353;1;01/08/1984;1;"30,9";"102,299995";23;12;1;1;1;"0,0";0;"0,0";"0,0";"22,4";"9,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,2";"2,2";"0,3";"0,0";"1,8";"0,6";"20,2";"30,9";"0,1";"4,7";"9,6";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2346353;1;01/07/1984;1;"12,3";"21,400002";4;7;1;1;1;"0,0";0;"0,0";"0,0";"0,0";"12,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,1";"0,0";"0,0";"0,0";"0,0";"0,0";"1,7";"0,8";"0,0";"0,0";"0,0";"4,5";"1,0";"1,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2346353;1;01/06/1984;1;"0,4";"0,6";10;2;1;1;1;"0,0";0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,2";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2346353;1;01/05/1984;1;"24,5";"78,1";18;9;1;1;1;"0,0";0;"0,0";"12,6";"6,2";"6,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"7,0";"5,5";"5,6";"10,3";"0,0";"0,0";"24,5";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,1";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2346353;1;01/04/1984;1;"42,1";"104,799995";4;11;1;1;1;"0,0";0;"0,0";"0,0";"2,4";"42,1";"7,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"8,6";"1,6";"0,0";"2,0";"5,3";"0,0";"0,0";"0,0";"0,0";"20,9";"0,1";"0,0";"13,2";"0,0";"1,2";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2346353;1;01/03/1984;1;"23,0";"74,700005";6;13;1;1;1;"0,0";0;"0,0";"0,0";"0,0";"0,0";"12,4";"23,0";"1,8";"3,9";"0,0";"0,1";"0,7";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,4";"1,9";"1,0";"0,0";"0,0";"0,0";"0,0";"15,8";"0,0";"0,7";"5,5";"7,5";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2346353;1;01/02/1984;1;"17,8";"38,0";13;7;1;1;1;"0,0";0;"0,0";"1,5";"0,0";"0,0";"0,0";"0,0";"0,0";"0,6";"0,0";"0,0";"0,0";"0,0";"17,8";"0,0";"0,0";"0,0";"7,8";"0,0";"0,0";"0,0";"6,5";"0,0";"0,0";"0,0";"2,3";"0,0";"0,0";"0,0";"1,5";;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0
2346353;1;01/01/1984;1;"48,9";"280,99997";3;18;1;1;1;"0,0";0;"3,7";"6,3";"48,9";"3,8";"0,0";"0,5";"3,0";"0,0";"0,0";"31,2";"0,0";"0,0";"0,0";"0,0";"13,2";"0,0";"0,0";"0,0";"0,0";"0,3";"35,7";"43,6";"20,4";"0,5";"0,0";"19,8";"18,9";"8,7";"16,9";"5,6";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2346353;1;01/12/1983;1;"52,2";"187,9";12;20;1;1;1;"0,0";0;"3,2";"8,4";"0,0";"0,0";"0,0";"0,0";"5,9";"0,0";"0,0";"1,7";"10,0";"52,2";"0,0";"1,0";"4,5";"3,2";"0,0";"0,0";"2,9";"6,7";"12,5";"6,2";"10,8";"11,7";"0,0";"0,0";"10,6";"8,9";"5,8";"10,8";"10,9";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2346353;1;01/11/1983;1;"23,3";"116,499985";3;13;1;1;1;"0,0";0;"11,4";"0,0";"23,3";"0,0";"2,5";"0,0";"0,0";"0,0";"0,0";"0,0";"13,0";"19,2";"0,5";"0,0";"0,6";"0,6";"0,0";"0,0";"0,0";"9,3";"5,1";"22,3";"1,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"7,6";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2346353;1;01/10/1983;1;"38,5";"146,1";18;8;1;1;1;"0,0";0;"0,0";"0,0";"0,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"9,2";"16,7";"0,0";"0,0";"38,5";"38,2";"0,0";"0,0";"20,0";"12,6";"10,5";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2346353;1;01/09/1983;1;"38,4";"228,8";19;21;1;1;1;"0,0";0;"0,0";"4,2";"4,7";"29,4";"1,2";"21,6";"2,0";"17,4";"4,3";"0,0";"0,2";"3,8";"12,6";"1,2";"0,0";"16,6";"0,0";"21,3";"38,4";"0,6";"0,0";"3,0";"26,2";"14,6";"5,2";"0,3";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2346353;1;01/08/1983;1;"4,0";"7,4";2;3;1;1;1;"0,0";0;"0,0";"4,0";"1,0";"2,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2346353;1;01/07/1983;1;"21,7";"36,000004";21;6;1;1;1;"0,0";0;"0,0";"0,0";"0,0";"0,5";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"7,6";"2,0";"4,0";"21,7";"0,0";"0,0";"0,0";"0,0";"0,2";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2346353;1;01/06/1983;1;"44,8";"238,00002";6;15;1;1;1;"0,0";0;"4,0";"3,9";"7,3";"2,1";"21,0";"44,8";"44,5";"0,0";"40,3";"4,8";"18,9";"28,7";"0,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,8";"11,6";"0,0";"0,0";"5,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2346353;1;01/05/1983;1;"52,1";"193,5";29;13;1;1;1;"0,0";0;"0,0";"0,0";"0,1";"0,0";"0,0";"0,0";"0,0";"0,0";"7,6";"0,0";"0,0";"4,3";"9,0";"2,8";"0,0";"0,0";"0,0";"0,4";"0,0";"22,1";"0,0";"0,0";"0,0";"19,4";"0,7";"0,0";"0,0";"8,6";"52,1";"22,5";"43,9";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2346353;1;01/04/1983;1;"63,6";"224,59999";7;14;1;1;1;"0,0";0;"0,0";"12,7";"0,0";"0,0";"0,0";"38,6";"63,6";"0,9";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"3,6";"0,3";"0,0";"14,7";"8,7";"2,0";"28,7";"0,1";"0,0";"22,0";"27,5";"1,2";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2346353;1;01/03/1983;1;"52,1";"298,69998";2;23;1;1;1;"0,0";0;"0,6";"52,1";"1,1";"14,5";"0,2";"40,8";"24,8";"49,7";"0,0";"2,7";"0,0";"0,0";"4,9";"0,8";"0,3";"0,0";"0,0";"0,0";"12,6";"47,3";"0,2";"12,8";"0,2";"0,4";"0,8";"0,3";"29,7";"1,3";"0,0";"0,6";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2346353;1;01/02/1983;1;"117,1";"286,50003";2;18;1;1;1;"0,0";0;"21,0";"117,1";"5,7";"0,6";"0,4";"0,0";"0,0";"0,0";"25,1";"1,4";"4,7";"0,0";"5,1";"0,6";"26,4";"0,0";"0,0";"0,0";"2,1";"0,0";"10,0";"1,0";"38,0";"5,2";"0,0";"0,0";"13,0";"9,1";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
2346353;1;01/01/1983;1;"52,9";"210,09998";20;19;1;1;1;"0,0";0;"0,0";"0,0";"0,3";"0,5";"0,0";"10,9";"5,1";"0,0";"43,8";"0,0";"0,0";"0,0";"2,6";"26,6";"7,9";"8,9";"0,3";"20,1";"9,4";"52,9";"5,0";"0,4";"0,0";"0,0";"4,0";"0,0";"0,0";"1,2";"6,5";"0,0";"3,7";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2346353;1;01/12/1982;1;"53,4";"253,99997";30;24;1;1;1;"0,0";0;"5,6";"0,0";"17,3";"5,0";"0,0";"0,0";"16,7";"13,7";"0,0";"0,0";"7,3";"8,9";"0,7";"15,5";"24,8";"11,4";"8,8";"9,2";"2,0";"22,4";"0,3";"1,9";"8,2";"5,2";"0,9";"0,0";"3,5";"6,3";"5,0";"53,4";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2346353;1;01/11/1982;1;"41,7";"149,3";15;18;1;1;1;"0,0";0;"0,0";"0,0";"0,0";"0,0";"1,0";"0,0";"0,2";"0,0";"0,0";"0,0";"3,0";"3,5";"0,7";"21,8";"41,7";"17,0";"5,0";"0,0";"0,0";"9,7";"15,6";"0,3";"2,0";"3,6";"0,0";"0,0";"11,6";"9,0";"2,0";"1,6";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2346353;1;01/10/1982;1;"33,5";"180,20004";8;20;1;1;1;"0,0";0;"0,0";"11,7";"8,1";"2,5";"0,0";"0,4";"2,2";"33,5";"29,6";"0,7";"11,2";"0,0";"29,8";"4,3";"0,0";"0,0";"0,0";"13,6";"2,6";"0,0";"3,1";"0,1";"0,0";"5,1";"0,0";"1,0";"0,0";"0,0";"10,8";"9,6";"0,3";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2346353;1;01/09/1982;1;"7,3";"12,400001";28;6;1;1;1;"0,0";0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,9";"0,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"7,3";"2,4";"0,2";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2346353;1;01/08/1982;1;"33,2";"74,2";28;7;1;1;1;"0,0";0;"0,0";"0,0";"6,8";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"19,2";"0,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,3";"2,7";"0,0";"0,0";"0,0";"0,0";"11,4";"0,0";"0,0";"0,0";"33,2";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2346353;1;01/07/1982;1;"29,4";"50,5";30;7;1;1;1;"0,0";0;"9,5";"0,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"4,0";"2,4";"1,2";"0,0";"0,0";"0,0";"0,0";"3,8";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"29,4";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2346353;1;01/06/1982;1;"31,5";"209,7";26;13;1;1;1;"0,0";0;"0,0";"0,0";"0,0";"0,0";"9,2";"27,5";"0,0";"0,0";"0,0";"0,0";"0,0";"13,4";"29,6";"18,7";"0,0";"12,2";"2,8";"0,0";"0,0";"0,0";"2,8";"9,6";"13,0";"0,0";"18,8";"31,5";"0,0";"0,0";"20,6";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2346353;1;01/05/1982;1;"21,4";"60,399994";20;9;1;1;1;"0,0";0;"0,0";"0,0";"0,3";"1,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"3,5";"21,4";"0,0";"0,0";"0,0";"0,0";"13,1";"16,0";"3,0";"0,1";"0,0";"0,0";"1,6";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2346353;1;01/04/1982;1;"30,6";"43,700005";15;12;1;1;1;"0,0";0;"0,0";"0,2";"0,0";"0,0";"0,0";"2,0";"2,6";"0,0";"0,6";"0,0";"0,0";"0,0";"1,9";"2,4";"30,6";"0,2";"1,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,2";"0,0";"0,0";"0,0";"0,6";"0,0";"1,4";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2346353;1;01/03/1982;1;"26,5";"148,4";16;17;1;1;1;"0,0";0;"0,0";"0,0";"2,4";"0,1";"0,1";"0,0";"0,0";"0,0";"0,2";"6,8";"18,3";"0,0";"0,0";"0,9";"10,4";"26,5";"4,7";"0,0";"24,0";"0,0";"0,0";"21,0";"15,4";"0,0";"0,6";"12,0";"3,3";"0,0";"0,0";"0,0";"1,7";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2346353;1;01/02/1982;1;"79,1";"336,8";7;20;1;1;1;"0,0";0;"1,1";"49,8";"19,6";"0,0";"2,8";"57,0";"79,1";"0,5";"0,0";"1,4";"1,0";"0,0";"0,0";"0,0";"0,0";"5,1";"0,0";"0,2";"7,4";"12,3";"48,8";"0,0";"10,2";"23,0";"13,9";"0,7";"1,5";"1,4";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
2346353;1;01/01/1982;1;"93,2";"255,49998";23;16;1;1;1;"0,0";0;"0,0";"50,5";"2,3";"5,4";"0,0";"0,0";"0,0";"25,4";"2,5";"32,8";"9,0";"8,5";"0,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"11,7";"93,2";"9,0";"0,2";"0,0";"0,0";"0,0";"2,0";"0,9";"2,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2346353;1;01/12/1981;1;"33,5";"98,2";9;13;1;1;1;"0,0";0;"1,5";"10,8";"1,4";"0,0";"0,1";"0,0";"6,5";"12,3";"33,5";"22,8";"0,0";"0,0";"3,4";"0,0";"3,1";"0,9";"1,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,6";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2346353;1;01/11/1981;1;"49,6";"170,40001";10;17;1;1;1;"0,0";0;"5,6";"0,4";"8,5";"21,0";"23,3";"0,0";"0,0";"2,0";"3,1";"49,6";"2,5";"0,0";"0,0";"0,0";"1,8";"0,8";"3,0";"0,0";"4,0";"8,6";"24,6";"0,0";"0,0";"0,0";"0,0";"0,0";"1,7";"0,0";"0,0";"9,9";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2346353;1;01/10/1981;1;"54,9";"163,29999";31;19;1;1;1;"0,0";0;"1,4";"0,0";"0,0";"0,0";"1,0";"2,1";"3,7";"10,0";"0,1";"1,0";"0,3";"0,8";"1,6";"0,2";"0,0";"16,0";"0,0";"0,0";"4,1";"37,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"10,3";"1,2";"10,2";"7,1";"54,9";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2346353;1;01/09/1981;1;"8,9";"16,2";4;10;1;1;1;"0,0";0;"0,1";"0,0";"0,0";"8,9";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,2";"0,0";"0,0";"0,0";"0,1";"0,0";"0,0";"0,0";"1,6";"0,0";"0,0";"0,1";"1,2";"0,6";"2,1";"0,0";"1,3";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2346353;1;01/08/1981;1;"7,3";"14,400001";18;6;1;1;1;"0,0";0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,4";"1,8";"4,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"7,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,6";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2346353;1;01/07/1981;1;"17,0";"49,000004";3;11;1;1;1;"0,0";0;"0,0";"0,0";"17,0";"3,7";"0,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"10,6";"2,4";"0,3";"0,0";"0,1";"2,9";"11,2";"0,4";"0,0";"0,0";"0,0";"0,3";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2346353;1;01/06/1981;1;"56,5";"64,7";7;10;1;1;1;"0,0";0;"0,2";"0,0";"0,0";"0,3";"0,5";"0,0";"56,5";"1,0";"0,0";"0,2";"0,0";"0,0";"0,0";"0,6";"0,0";"4,1";"1,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2346353;1;01/05/1981;1;"15,4";"39,7";20;10;1;1;1;"0,0";0;"0,0";"0,0";"0,0";"8,6";"0,3";"0,2";"0,1";"0,0";"0,0";"0,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"3,0";"1,7";"0,0";"15,4";"9,9";"0,0";"0,0";"0,0";"0,0";"0,3";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2346353;1;01/04/1981;1;"37,9";"87,0";17;9;1;1;1;"0,0";0;"0,0";"0,3";"0,0";"0,0";"0,0";"0,0";"0,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"24,5";"37,9";"4,9";"0,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"11,7";"0,0";"5,0";"0,0";"2,5";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2346353;1;01/03/1981;1;"37,7";"127,69999";17;13;1;1;1;"0,0";0;"0,0";"0,0";"0,0";"2,1";"0,7";"0,0";"1,0";"7,3";"25,7";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"27,2";"37,7";"0,0";"0,1";"0,2";"0,0";"3,0";"0,0";"0,0";"0,0";"0,0";"0,0";"3,7";"13,6";"5,4";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2346353;1;01/02/1981;1;"17,3";"62,8";9;11;1;1;1;"0,0";0;"0,0";"0,0";"0,0";"2,2";"0,0";"1,1";"10,7";"0,0";"17,3";"16,5";"0,3";"6,9";"0,0";"0,0";"1,0";"0,0";"0,0";"0,0";"0,0";"0,0";"5,4";"0,0";"0,0";"0,0";"0,0";"0,8";"0,6";"0,0";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
2346353;1;01/01/1981;1;"21,2";"168,8";12;19;1;1;1;"0,0";0;"0,0";"0,0";"0,0";"0,7";"0,0";"19,0";"4,2";"0,1";"0,1";"0,2";"12,3";"21,2";"1,1";"15,4";"11,9";"2,5";"0,0";"16,8";"0,0";"19,6";"12,1";"18,3";"1,8";"0,0";"0,0";"11,4";"0,0";"0,0";"0,0";"0,0";"0,1";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2346353;1;01/12/1980;1;"37,2";"322,59998";23;23;1;1;1;"0,0";0;"31,8";"17,3";"0,2";"26,6";"14,2";"6,5";"0,6";"31,2";"0,0";"0,0";"0,1";"12,5";"9,4";"4,4";"1,9";"0,0";"0,0";"0,0";"0,0";"0,0";"0,2";"29,7";"37,2";"7,5";"28,2";"6,0";"11,5";"6,9";"36,5";"2,2";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2346353;1;01/11/1980;1;"24,2";"101,30001";8;12;1;1;1;"0,0";0;"2,9";"0,0";"0,0";"0,0";"0,0";"0,0";"0,3";"24,2";"4,3";"10,5";"5,4";"0,5";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"19,0";"0,0";"0,0";"0,0";"7,6";"7,9";"0,0";"0,0";"0,0";"0,3";"18,4";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2346353;1;01/10/1980;1;"19,3";"55,999992";8;11;1;1;1;"0,0";0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,3";"0,0";"19,3";"7,5";"0,1";"0,0";"11,5";"3,8";"0,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,6";"0,1";"0,0";"0,0";"0,0";"8,1";"0,0";"0,0";"4,6";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2346353;1;01/09/1980;1;"20,8";"56,499996";21;12;1;1;1;"0,0";0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,7";"0,0";"0,0";"0,0";"0,0";"2,7";"1,3";"9,9";"2,8";"0,8";"20,8";"15,3";"0,0";"0,0";"0,0";"0,1";"0,1";"1,5";"0,5";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
